Population using at least basic drinking-water services (%),"Share of employment in nonagriculture, female (% of total employment in nonagriculture)","Outer Galaxies direct investment, net inflows (% of GGP)",Exports and imports (% of GGP),"Estimated gross galactic income per capita, male",Gross fixed capital formation (% of GGP),"Gross enrolment ratio, primary (% of primary under-age population)",Current health expenditure (% of GGP),Gender Development Index (GDI),Adjusted net savings,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,Population using at least basic sanitation services (%),"Population, urban (%)",Old age dependency ratio (old age (65 and older) per 100 creatures (ages 15-64)),"Life expectancy at birth, male (galactic years)","Life expectancy at birth, female (galactic years)",Employment in services (% of total employment),Gross galactic product (GGP) per capita,Share of seats in senate (% held by female),"Mean years of education, female (galactic years)","Mean years of education, male (galactic years)","Expected years of education, female (galactic years)","Expected years of education, male (galactic years)","Estimated gross galactic income per capita, female",Rural population with access to electricity (%),Domestic credit provided by financial sector (% of GGP),"Population with at least some secondary education, female (% ages 25 and older)","Population with at least some secondary education, male (% ages 25 and older)",Population with at least some secondary education (% ages 25 and older),Interstellar phone subscriptions (per 100 people),"Interstellar Data Net users, total (% of population)","Intergalactic Development Index (IDI), female","Intergalactic Development Index (IDI), male",Well-Being Index
72.49098872,67.31449931,13.99591191,173.2260719,21500.55202,20.74888395,116.0944487,7.571910057,0.947352345,19.57065113,0.62207285,63.29736607,24704.63086,0.574223663,13.95696833,8.776661556,0.613338821,0.730163533,45.18855265,56.69372501,15.11114061,61.35698931,63.34950646,59.73859629,18885.03412,15.66885108,5.131853554,7.785345055,11.02882716,14.26511614,12553.46466,19.90827474,94.29712512,51.7509843,57.2809435,45.58250179,46.68006511,41.21994379,0.530986259,0.582104995,0.04432418
102.432617,60.17091775,30.55182512,164.564664,28430.13511,30.5565251,118.6599455,11.40314385,1.087906867,27.6456206,1.008997193,80.0786858,19704.67673,0.583765552,13.83988643,8.428025701,0.786587445,0.612376906,100.5481861,68.83780501,14.79980251,82.5774675,82.04504908,65.14299252,12858.41302,29.82257017,9.274137292,8.944618335,16.75862734,13.67761534,20736.91665,108.7272402,101.0139921,53.01226902,51.18958152,35.82025921,148.4788589,33.47135116,0.761551489,0.622626079,0.048571747
110.8662927,59.6329751,21.33493685,154.3682486,82867.53254,23.80258348,118.093438,12.28464024,1.039587298,24.88068387,1.026444024,86.389097,65996.82278,1.097281454,20.15475847,13.71421865,1.045451691,0.976539521,142.9970834,121.3024583,29.40114929,90.04109974,93.77880451,94.75961532,57943.99661,51.25353191,15.72252837,14.78295105,19.70646804,19.06691771,48652.18485,123.4084512,243.4273321,130.2354721,138.2068241,129.0167815,170.0271871,92.58873756,1.046678345,0.993644365,0.243409055
128.5763234,52.1963348,89.86837831,367.5133912,105770.0924,20.00008249,117.896178,9.881189108,1.083554874,36.44645725,1.080517883,91.69170391,96500.94267,1.190806738,18.70067441,15.80805179,1.01284481,0.898812512,136.2765702,107.3285154,30.89439857,91.14580372,90.18897336,109.4370906,113674.7579,18.91333424,13.40564854,14.92542064,17.52772442,17.90804779,68190.55494,137.6119645,316.1065326,121.9344575,128.7737179,137.6392461,190.0566329,122.7364523,1.041890399,1.080943891,0.189215783
130.9065003,44.52114428,13.35738274,86.22412012,71712.99973,29.24338681,113.9484756,13.00692225,1.092965215,17.88130302,1.040962669,90.00048227,34604.34569,1.019623046,18.71346137,11.8443861,1.063472898,0.893636754,146.7780197,108.9267373,34.38245949,81.13746676,93.39067047,77.80216869,52392.65024,24.61324442,11.26335848,12.7563067,18.33664874,19.65052887,30024.4636,140.9689014,194.681725,81.38597932,82.42669519,87.58550756,138.0736115,39.4437398,0.948206898,1.023624749,0.189293188
123.1382707,60.8747764,23.56970046,91.12269859,81115.0949,26.50056438,115.3858347,14.2125465,1.092797542,20.00094852,1.204455825,86.53636808,46735.17078,1.021274682,17.66691543,14.37746651,1.122299055,0.986803653,130.3828665,101.6322268,36.28481203,89.31752192,97.42004801,102.6963482,55415.25663,31.55243101,14.42216382,15.89685924,18.11266171,18.65290457,42903.41012,151.4332002,238.4245545,98.68307162,98.89921808,117.3898205,141.9972618,83.16769819,1.026920612,1.027478267,0.198897458
112.6596952,28.82864409,9.382911766,154.0303659,78097.2044,21.39317182,122.9321567,5.692425055,1.036617735,50.04158252,0.963774308,78.80495688,34240.39522,0.981656554,18.7824589,10.00155127,0.954341111,0.956043302,137.5373951,103.7992025,9.554522717,79.97196866,83.79898317,81.2555155,43382.84795,11.1670838,9.684079937,8.799461134,20.43972719,19.32993429,20830.95112,135.5308106,-33.57245139,88.20090264,82.73659527,65.12607175,53.29011999,25.1572287,0.82850728,1.023144227,0.046197435
121.5310966,33.45425467,23.78538248,213.7067128,66692.08918,32.05161139,109.9054267,6.817576009,1.051539483,35.9916583,0.963591917,92.15877548,61473.90072,0.98050436,16.21533989,12.06064423,0.921183135,0.823860568,138.4495339,104.3554164,13.34636201,83.37060921,82.91989367,80.93612759,52481.86783,18.76554096,10.65111019,12.41401509,19.53161535,14.73533705,32530.83883,157.4666872,145.7450071,78.90854047,73.35062785,92.26469726,123.9596509,42.85947607,1.032611519,0.996329509,0.055753166
108.7812006,51.69047815,19.86038596,131.7697092,36421.83785,25.62985934,115.5698876,9.709470734,0.987654066,14.83483504,0.923651259,75.32840013,19872.31725,0.477655281,13.86934252,13.18285456,0.733270277,0.826013907,129.2270295,53.58201029,14.56007509,73.38042507,80.12765545,57.30151657,20415.0433,6.225705227,9.891438982,13.13036399,16.83126317,14.24688163,15296.6901,154.1996431,70.50394147,135.0619458,109.7964071,118.8875444,25.241873,59.83951698,0.792862684,0.747510007,0.065806634
110.915819,25.93376595,17.55256708,123.3225924,30723.1683,28.15053197,117.2525445,5.808577976,0.879092217,38.44669325,1.081940077,78.65186795,23751.10861,0.88525823,16.02034063,11.49456047,0.942932397,0.698034212,110.3058059,104.7143928,10.81608547,77.80414432,79.963811,72.13590025,29203.88646,9.168667365,7.388989793,9.838557105,14.68955433,13.54583773,15928.27721,124.2133403,76.73611637,50.01266547,51.96845651,33.8548659,49.05711459,21.48104615,0.74987418,0.860238474,0.061178992
107.6265255,51.98177735,29.38798271,170.3568739,40909.30618,35.7448556,108.7547797,10.17027604,1.047341784,11.27981566,0.918790514,77.72436449,21771.52893,0.707344721,16.78195595,14.05405152,0.855806446,0.883736345,124.8047887,67.48724649,13.67464281,73.69979045,83.69364805,64.48015061,21088.09949,33.26271236,14.27716972,12.72638578,18.88833246,15.48584171,12646.72944,142.9208117,45.94239435,114.0460925,117.0363018,108.9586292,130.3929972,35.49365593,0.848948889,0.81192199,0.06477898
121.0550978,31.37846357,15.77983909,79.3406861,56973.56566,31.97730838,115.6307471,6.151589236,0.918787058,23.80433135,1.043112881,82.44764108,39129.9557,0.926711111,16.78831062,7.922361656,0.836956346,0.702817104,113.1794425,86.57493768,18.24425465,77.63268394,88.65188082,61.8553435,34625.94342,13.58793622,11.80103664,9.837957003,13.98285293,15.00727386,18393.7807,124.2133403,80.80688532,36.60814888,71.44613995,65.42724289,99.87056225,54.80547058,0.781934095,0.851645346,0.057663132
78.43131454,61.25844446,25.60294672,171.9296141,22321.41974,36.57109119,111.8907164,5.458693901,1.145177908,36.52936308,0.919262923,77.45816459,24069.44872,0.790441353,15.73902482,12.41559853,0.79790351,0.753804151,79.17411057,95.71580976,13.82455627,71.60832745,79.5926079,71.08635398,21866.84144,15.41414661,9.550444207,11.99357258,16.6804419,15.10536662,14726.6849,114.1785693,86.37105483,104.3583675,102.4087929,116.6072854,75.32546412,37.043078,0.871068152,0.767088536,0.058349071
84.72223634,54.57938142,25.3780825,128.0052227,34150.53393,29.75224619,145.532828,8.29979134,1.024094173,17.15665699,0.715800587,69.04768701,13610.66063,0.518099057,13.52617503,6.794137866,0.596199792,0.623651751,39.93558377,45.98723026,11.81497025,61.41913603,71.74886304,38.10070951,15037.03887,28.57516753,3.784682754,6.454033405,14.74940361,15.78542788,15946.46493,49.57358002,84.35884088,37.89078053,68.10106446,41.89276404,78.73519394,33.85643156,0.595275335,0.577989196,0.040740047
133.0292924,52.74687883,24.56520637,173.1129671,48845.44374,34.8933857,116.9174578,4.887509555,1.057876527,23.24355358,0.89000367,75.26014051,32019.9427,0.817634535,16.01586855,13.50621204,0.725588418,0.868151783,129.9242275,54.38379322,21.5988563,68.08778945,86.12217161,55.56521241,24992.29554,21.74581308,10.65285403,11.4882033,13.49795102,14.60341869,24762.09445,122.0046507,153.5513263,62.35027052,59.96281121,53.54092435,75.45891991,34.93195944,0.855167305,0.827394381,0.068138061
113.1353974,24.13377672,17.27390401,85.503171,28174.56968,26.46771161,116.1238872,6.244981475,0.934564042,17.23705547,0.9447172,77.06486306,34694.63145,0.996585085,16.28568494,9.835752636,0.839018293,0.883396455,134.5899553,73.46075087,19.75858643,82.51576768,89.08514377,62.75195735,32117.19429,21.398179515,8.696834476,9.691150465,14.65189117,15.0932623,13890.95207,144.4285707,132.3977264,59.12654207,87.06696438,80.55944235,124.8384879,37.20443546,0.873236597,0.765340261,0.053701904
117.6561513,56.8977248,19.04356294,154.0564802,47856.34698,29.23093008,115.777125,9.561051663,1.057648014,25.48455026,1.033130694,88.17868364,44139.7282,1.06472784,18.02704731,12.50127895,1.030939423,1.091956716,122.5870564,95.17284083,26.63694056,86.26683195,83.88225149,82.06300218,35787.14953,33.1241123,15.27305969,17.70241429,19.25726123,17.84643961,33006.54981,141.7083947,96.5176863,123.4840631,127.70256,130.4050766,159.2765947,72.3723603,1.002812409,0.995994099,0.218544058
107.5435232,60.10276545,18.29603824,122.248528,60994.77275,22.81877274,118.2700719,9.732986836,1.035441926,23.52415493,1.149178192,92.83887514,51755.52751,1.094637039,19.65948698,16.5102619,0.978858338,1.045020953,135.3095489,120.3567214,20.08295427,85.07575916,86.71209582,85.145597,34334.9833,22.78927997,17.55947464,14.48690116,19.49770761,17.08496694,24789.39003,105.9488689,123.3099086,106.556152,111.9349372,105.1255445,175.0993394,46.39092377,1.020999308,1.083002215,0.146705272
101.3880022,35.89033422,17.67929152,172.8705456,33535.39175,33.60084269,126.2161129,8.340706279,0.96165843,19.70436048,1.015910167,78.3439238,26147.78808,0.683509548,18.54148327,8.397034929,0.766587349,0.71692337,114.2230819,100.3291529,14.08742053,80.72202098,88.4116466,64.8351933,25941.23063,21.94900488,8.330971295,8.119026315,17.90516037,17.43882249,14526.8454,137.8691236,110.8398615,50.92846415,71.16108567,69.0084325,74.84030458,50.17027882,0.663150656,0.893840109,0.061061528
109.8722645,56.02460249,7.768166475,83.34028348,62623.78176,33.02572187,118.1476575,9.656584062,1.027719723,20.81277313,1.019751187,88.19772845,65790.99124,1.111836636,24.95273605,15.44717687,1.047363038,1.120009476,117.4208031,108.1182632,28.50185703,90.06278138,88.04641924,101.7646098,60852.88493,38.79063704,15.35281698,14.10044662,22.60648438,23.4266484,38320.18998,128.964839,166.0054476,117.9593932,127.4940435,117.8983954,129.3449349,96.13709328,1.056840692,1.112573572,0.189894664
118.5301769,55.35647806,18.24289094,148.8902585,56651.61629,34.10870301,120.6755306,9.776581432,1.015464139,18.14401464,1.056830329,89.03244586,44287.66416,1.102299595,18.93382992,13.56506654,1.092795119,1.118321041,126.7955293,100.1882244,26.71655945,79.49903387,94.00969671,67.05748141,45575.50952,36.04110972,16.59514717,15.92810048,20.91624392,20.3006835,24863.32804,123.3212621,151.7319868,117.6049302,109.2220239,130.4814688,154.5713397,87.04053606,1.042342495,0.954422657,0.234688324
100.6203152,42.01916325,19.98319052,138.2381018,18726.51549,32.52990355,109.672883,6.895233831,0.916194569,-4.623397189,0.669027616,70.53655978,22096.03527,0.554237431,9.354311179,6.177875377,0.57575543,0.509149865,91.43269034,74.64739937,12.13554297,77.17514728,66.74831632,69.35157797,16209.30271,19.38525499,4.112346286,4.708422818,10.78328688,11.36969854,11043.8109,39.87729812,83.30820689,32.45858083,59.29715527,39.70011339,82.72932097,25.38816422,0.59264043,0.575214573,0.041652869
81.27773753,59.89959126,26.29978479,184.0096332,17720.29956,33.22303594,121.1083063,5.166823046,0.995644308,-29.95720578,0.712773053,61.43591047,17398.23467,0.823586711,13.83263171,10.40267644,0.591798623,0.613776839,27.18117715,89.11849642,7.460403166,62.39273217,61.96864657,68.07292004,11421.61247,15.86183754,8.588418689,9.659749964,11.81543932,13.47937648,11823.8038,37.77112504,40.64032217,69.97254823,64.90489705,70.4448327,52.49118003,44.19017363,0.659782933,0.70265445,0.045096508
71.49958276,50.89622513,11.9937607,166.8691652,30063.95585,20.33236023,134.8922261,11.15947444,0.980490714,6.496044508,0.557173917,58.21833428,21387.19711,0.866618838,16.45653374,8.199674788,0.600592509,0.655667455,86.8676935,47.18137697,11.68810747,59.25102573,58.45116884,88.70091439,33689.2742,35.43114902,9.852385498,8.373801367,11.62137196,14.56588302,13324.62779,79.48381502,35.09463304,45.26281933,56.33298838,58.22035747,114.8082966,21.48936276,0.633357762,0.651207043,0.038835812
84.38192211,46.66782309,21.43485098,76.30474932,32217.16498,29.0370816,112.4986213,7.310603767,0.957152596,18.93809372,0.704343939,59.1125191,24931.85068,0.712434099,12.21012767,8.825537671,0.623162632,0.596602426,88.09203252,68.97053872,16.19760716,63.70573941,64.8133832,45.27855883,19893.37865,16.55830985,6.571087585,11.35407408,10.68798579,12.84155806,14223.13878,70.00144521,59.05110344,49.47130271,58.73851313,50.61996767,45.28685452,38.75069621,0.56700049,0.694515341,0.043265218
114.2906945,55.3186375,24.48056422,124.1833526,42927.69482,27.59281515,104.5602482,10.28465711,1.065360329,11.93750546,1.183211123,85.5783503,38202.33302,0.888727821,18.73692548,12.10354454,0.978879673,0.88988618,132.5468303,69.50586026,24.71369591,85.91673074,89.35590735,98.94081114,39748.77996,26.30758807,15.01110804,9.393084317,19.47553529,17.14696032,24856.76488,145.3176789,160.2890718,117.2004116,94.52868269,128.3871843,117.6896228,87.25914117,0.889114769,0.961490613,0.100635621
84.35930245,64.31035766,11.52456743,197.5016917,27695.1628,31.12625925,127.7197221,9.867318969,1.076859539,27.06800814,0.480473433,57.25514083,12773.86038,0.665284797,13.7287523,9.192241882,0.691417177,0.750355437,68.30162203,50.64900742,11.84256,51.1625432,55.45936436,48.87491758,23275.93666,37.41014764,9.787715907,9.878140162,16.19837382,13.07905057,9769.781526,41.59923754,30.97008517,57.68193415,57.84392745,48.34953569,92.19544907,25.88774442,0.657817277,0.497708629,0.038847499
63.62264931,67.57324482,14.70291959,69.67056326,23930.68616,22.60412872,61.77295972,10.96503793,0.784904588,10.62488183,0.823401697,62.1399951,20143.12375,0.550847411,7.19193399,5.026092309,0.397171055,0.433642777,41.15911435,48.76077859,10.37311024,55.72655594,61.49204784,27.91243421,29512.03513,21.83519793,4.964582698,6.324543807,4.877506719,8.049992496,11613.67642,24.86519834,95.23168079,16.49834595,38.35702216,35.64243867,43.85159819,32.56186672,0.443544502,0.468322688,0.040977712
126.5113113,45.5416807,25.28406889,171.6884926,47036.47356,31.08139894,126.5994749,7.694944079,0.971657154,10.26707559,0.986076617,85.12024506,42883.57075,0.869839976,19.58407146,15.20489982,0.914170849,0.76115751,114.9029704,58.13840623,19.02440399,74.77887385,82.43612912,91.96569677,45451.91356,31.30181109,10.8033164,10.45702803,16.21716135,17.28693191,23148.30327,138.9621476,181.416067,85.54841228,68.67331591,89.53651571,138.5030376,55.31227058,0.957773953,0.857828655,0.069044274
119.1705992,56.99376768,14.10485003,106.3153295,58650.93778,30.01196959,110.2501274,9.830568816,1.059784362,20.79606205,1.077080484,85.15272099,47652.66703,0.973114725,17.94929994,16.73040639,1.063512779,1.097832769,126.7912921,110.0128388,24.09406877,88.62956197,96.41671846,88.26818345,45370.68459,29.75525035,16.09696093,16.02728084,20.07728078,20.01742805,25674.97351,148.6676543,182.7884745,104.4149487,107.663848,117.2757015,176.4301889,97.4012517,0.981760062,1.078860523,0.153941445
69.85503245,66.5150034,19.26426652,75.00289549,15803.85777,28.56654672,69.58783946,7.230420506,0.877583003,17.03608228,0.697114921,70.02856525,21657.11291,0.574456265,8.265227569,4.487216782,0.473284838,0.416590931,53.28705298,41.41020573,19.68774281,59.45858494,65.63795076,33.13465156,25566.53077,17.15303929,2.943226331,5.915719325,6.313449547,7.537137405,16466.6767,50.1970908,74.24663762,45.37795104,52.74101655,43.40344931,44.88683751,29.34105293,0.425064898,0.570335077,0.042674474
76.19333237,48.36518458,12.0644002,152.0891982,29197.8662,22.83849203,114.3514339,7.387080398,1.038587305,25.46202463,0.428181666,52.6815892,23365.11194,0.753312318,13.2816335,8.207782056,0.619060352,0.586815216,69.28940555,50.03633418,17.37011071,47.51902455,54.8380036,82.42072184,31694.22731,22.24267163,8.384199285,9.046282074,13.4955412,13.3113874,16345.40961,58.10204466,82.88967771,47.11781845,53.37429189,53.90114677,45.29268506,29.32163541,0.66312648,0.650854899,0.041194333
121.0556082,53.98104127,23.33876202,211.5340676,69345.74242,33.82512729,115.697188,10.7437063,1.057270617,26.51471588,1.10699733,90.87832926,57896.59584,1.11018004,23.37393683,13.49380224,1.067618458,1.049510122,128.8138,125.6919922,34.0237765,80.31615767,87.13040662,88.51229471,61623.25907,44.6307721,14.61468241,14.54649308,23.43900513,19.67735238,33118.80774,132.5006161,186.7383238,106.6690061,106.4712193,116.4306541,138.6790777,88.18169196,0.977407583,1.05089977,0.192254586
76.26852596,55.82443715,18.17317561,73.0495636,29932.80862,31.72597531,121.1898359,5.72128253,0.915175616,39.2444918,0.56533483,52.1198346,28688.36715,0.750592187,12.89914239,7.745937064,0.664306607,0.645555577,63.95663562,58.37120353,11.87323607,52.43667947,65.41099962,55.71084753,15857.07556,14.08452718,8.481011384,9.799036275,12.12888325,11.4274173,18301.36279,82.14475389,67.22096079,71.50273984,76.94123099500001,71.73080282,38.21054517,13.41068916,0.595738761,0.641570917,0.043481798
117.9268558,52.3525674,30.87879644,393.2600643,94028.42277,25.77656555,116.1362909,9.319009409,1.069475543,28.80488524,1.085353693,87.94213956,87942.72325,1.177146938,16.90089621,15.56788738,1.086430046,1.045628384,129.9043686,118.1618431,29.50077005,83.60854247,85.98820958,98.09988341,114042.53,33.57076179,13.17714087,14.45357829,17.7133797,17.03092163,62073.46131,119.3714823,255.2845877,127.2824903,133.653148,128.4440168,195.2081025,124.493946,1.026112897,1.032132521,0.306462542
127.7898888,45.96500353,34.89610491,363.7595059,140598.857,22.52419798,118.5430039,10.87009781,1.07095264,45.72819034,1.054523953,88.84204001,102234.2226,1.246769753,16.67559921,15.41639842,1.014064105,0.90452918,134.728209,115.1804629,29.67278296,86.89228932,91.00691834,95.71477362,107291.9786,37.19368871,14.51684695,13.25936424,16.04084286,17.81311866,68515.06674,171.3951016,193.5333303,96.16822749,106.4550856,96.05449521,156.7692993,89.61371053,0.993831771,1.068273376,0.177137723
63.17075081,45.27655474,12.97853794,110.592631,19705.46153,24.00686606,119.6985562,8.323487451,1.028163053,22.42570961,0.658638735,71.47197364,21036.98711,0.604919628,12.96150798,10.45141904,0.645657653,0.697019185,53.21002008,41.32797173,9.978380566,70.88147167,67.85266954,47.02532041,23638.94411,13.77920999,8.638082012,10.68152493,13.58538362,12.67112451,14378.44107,42.60941122,99.37415314,51.87875066,59.1348898,49.75454657,40.38948851,40.08220092,0.6295022,0.620349236,0.043852578
119.4529465,53.38827725,12.30086463,150.8652243,123951.5014,23.28925533,134.2318435,3.705645317,1.065441847,47.61160991,0.88646509,75.71490806,100618.53,1.168582232,15.99141092,11.27094065,1.082612905,0.816006405,133.40301382,93.93185561,10.69960929,78.34019675,83.4046261,91.37454562,103577.9865,21.398179515,12.71495293,11.99140368,17.00760505,18.65609394,74172.14232,132.4105113,98.31737099,106.7294531,88.93909906,87.60362718,132.2336652,55.5534421,0.913716394,0.998879035,0.0515392
110.5393931,51.58354605,13.71270083,108.4409444,47863.93632,40.18996374,110.681289,7.426794312,1.006368078,28.64444566,1.132016837,90.87629486,43406.00479,0.962397552,18.05409683,13.42945665,1.043935972,0.9666377,153.4356861,108.2268303,19.38327255,82.73718966,92.63915905,84.20193229,43141.97311,22.55731925,14.18628545,17.25731904,21.22745323,21.6996147,29268.84336,112.1292164,205.6698268,102.8631787,132.9797208,97.7428671,129.4717424,107.0004139,0.895503172,1.045043311,0.144600134
81.12705537,61.19940788,17.04005875,96.80930949,13345.37052,23.83710225,109.3807438,5.581604575,0.859340553,-3.776132543,0.683190133,66.40233882,20091.3905,0.621560455,9.964031364,3.017127385,0.560215856,0.542778121,45.98119724,53.92213807,8.593686083,63.97337974,66.58793207,35.08517783,16514.51142,21.398179515,4.155992972,4.855058697,12.52377789,13.35717299,8080.853814,48.58315434,95.13324589,71.50273984,76.94123099500001,71.73080282,104.6657133,22.09865955,0.683281321,0.585356663,0.038374728
107.0444087,67.87169734,26.24518847,172.6200164,26604.18146,39.07111496,118.4719546,8.090217186,1.103912756,20.27964646,0.898493067,84.04531877,35181.7062,0.995240982,18.2074508,16.1176359,0.913507004,1.026535341,107.4719492,89.91212022,34.43847439,79.24255695,88.04849796,81.20888965,23875.0162,38.15078299,13.47206473,16.09072942,18.34600493,16.21076505,29233.21628,129.1037047,98.41527385,118.5060659,126.3854383,100.9816318,124.7368481,75.29792321,0.831562576,0.930401246,0.095346794
122.4794218,52.65525302,9.867778454,192.0193816,30652.26803,26.10218239,119.1218164,8.965739524,1.039842523,23.51916224,0.932209497,84.53123601,22849.15929,0.922806677,14.14801763,12.59735169,1.064140599,0.772704839,83.70031153,86.11418322,15.38116021,76.77188356,93.31294953,84.25675211,34194.22515,31.396266,12.79151673,11.0281135,15.4861485,14.75364866,15853.52152,117.460275,112.3407518,89.98358951,76.05578616,90.38256097,113.291843,42.78583295,0.820346244,0.957805774,0.059040014
114.5342366,55.96852007,18.27836354,100.8315152,82398.47137,30.46007545,117.2837227,16.05190277,1.085501058,18.08748573,1.001054167,86.00596058,56673.33253,1.150995174,19.90460784,16.43845039,1.091465705,0.970023109,119.3922557,110.3551045,31.24558953,84.27959129,88.3616796,100.8514655,58884.52585,30.44429676,15.5887951,16.03225855,21.33623089,17.53503088,47682.62528,131.8924627,291.5915667,132.8967091,124.0409282,122.4486595,126.5214714,88.62698836,1.108850558,1.013593169,0.125922282
110.0347793,53.69979354,23.05547695,120.8125188,29013.08624,20.78076304,127.9980764,7.938314076,1.024614227,19.71423478,0.969951369,84.64703362,25707.84813,0.720147662,15.55828733,13.74149133,0.821547114,0.904802469,107.0701384,108.4688309,17.37355827,84.9007252,85.30770207,75.1476902,27512.71756,27.20630612,12.73059815,12.38789725,16.87257808,16.71380767,12852.98179,79.52088499,80.72412908,72.7220251,74.56423417,88.97830005,71.25502719,42.50107487,0.906187695,0.928680013,0.05419879
103.8601543,65.15088475,15.65798565,197.8004721,34611.96846,31.1473619,109.7900147,11.52864708,1.084081195,23.44435605,0.949168447,72.31171222,28769.53441,0.712202218,16.15984537,12.40957108,0.874706419,0.865764874,107.3929588,71.49940178,17.56610705,70.76185453,82.11857239,64.91759232,19672.07948,27.84095887,14.48295765,16.41815061,17.5625543,14.66286613,17186.41013,138.0353799,97.22887124,118.9921995,101.676044,97.24248192,75.14789638,31.94970018,0.788431696,0.769221731,0.069307792
102.360574,26.57767757,11.94222183,78.69755428,24623.42971,29.37719756,102.2644423,6.372992397,0.71675576,24.93045292,0.816443387,72.48646714,15141.24751,0.844427516,10.40052691,7.206763744,0.75449419,0.422475164,79.08502167,58.05658673,18.4372718,71.79539521,78.26409796,57.4458794,29492.40051,30.70498078,3.344568946,6.087033123,9.243550622,9.821746631,11898.44686,82.0559513,96.29299603,46.71008848,39.74299668,66.22130518,53.55869059,24.60857782,0.494321809,0.65833027,0.047345439
77.54821833,48.27402376,21.63541075,85.05872097,21226.06482,17.44889895,161.6480821,10.41879014,1.016052403,3.00073158,0.722450505,67.01629949,22849.18308,0.670889383,12.62148697,6.697768837,0.488080854,0.722067277,61.40982281,44.45110758,10.1274146,63.7744604,71.04341918,37.09718988,20614.64644,39.33276793,8.912187563,7.836933361,16.07177773,13.36485766,21724.15393,47.82657815,82.66796578,51.72836889,60.08805975,54.73003273,46.46898387,23.85428538,0.607944666,0.65192603,0.031476525
115.4395936,55.10228974,17.13494462,104.2702892,46533.99524,22.88920747,103.7873847,7.254156985,1.060878663,24.16439392,0.963004111,87.24463436,45492.4542,1.037382728,18.07153654,15.16005693,1.04091656,1.04031205,122.6732117,72.99495286,25.86452481,81.57335574,89.41203183,63.67832945,34112.53803,32.27773217,14.4656616,13.35371386,19.6818037,15.33240353,21604.64759,128.4837714,100.0227627,90.01853712,100.7374366,109.8604099,120.7538363,65.86945766,1.017080602,0.960943917,0.113557889
105.092786,58.57661141,16.88376619,94.05008966,27801.87522,27.67358571,120.2658857,15.42107762,0.995925862,40.97400613,0.617981848,62.52116635,22008.18609,0.897280098,13.45237583,9.906248375,0.812748343,0.694049215,55.97621638,58.24057754,14.92298644,58.60110243,62.4485985,63.40089672,33539.8533,36.64162972,8.243516411,8.490924007,14.54770778,14.24395497,19712.4161,50.38734945,97.44462737,43.81011253,46.29550361,69.26663449,50.336984,20.72295894,0.730422184,0.756735218,0.043713243
88.99808913,55.96427032,16.25425439,99.99313266,26252.42656,26.33202989,94.3089868,5.660628762,0.885814741,1.319551198,0.65162635,64.4835687,23597.08628,0.445870668,7.946139726,3.667643856,0.58940571,0.4839112,44.02021451,62.24404368,11.40171819,60.81088734,58.84142809,41.42818782,18572.92129,32.26105463,6.279827827,5.857577805,8.634837164,10.72048506,18291.6374,26.08084393,70.1386997,71.50273984,76.94123099500001,71.73080282,19.57300217,11.31464645,0.463696202,0.566192282,0.041649894
77.37206127,30.87701921,5.562528296,163.2674594,10965.27271,16.8856198,118.4497703,8.197777262,0.963471979,6.793261224,0.951350143,77.21749515,18930.02371,0.590701642,13.49658346,15.13594813,0.796111857,0.904761949,125.2635537,51.59221189,13.60792499,70.15318726,83.14794379,51.53565757,21633.80031,28.56135163,13.10091518,15.66545021,12.64231926,15.90707583,14446.039,134.8335862,45.88254238,117.5201195,106.9846951,132.1445464,70.70954896,30.43195017,0.67348069,0.733966622,0.055550137
113.9726937,43.00288332,11.66265549,90.32154622,45021.28864,44.80911286,128.3701842,4.323027413,1.018136712,33.22241493,0.926865305,77.60735805,24732.01668,0.890667465,16.27966341,10.94823269,0.801952733,0.849275766,68.0775044,65.05782707,14.47137754,72.8941828,78.72629184,63.11689646,14318.20183,33.64343501,10.71600901,9.189806107,15.06649714,13.87206544,19762.59097,136.8507211,84.09080662,86.67768061,64.57617701,56.45791904,101.729272,38.69146679,0.846175128,0.768255337,0.06160864
106.043189,50.99854934,11.171894,144.4747076,37390.92959,30.11905076,113.9953762,10.04761776,0.890402454,11.58623666,1.131386042,88.26192514,22832.34378,0.865941744,14.95753364,11.45079982,0.889600671,0.745863163,114.5141114,69.53109688,23.30619423,79.37029389,83.04573077,61.20532644,21247.68491,28.05063474,3.913429999,13.07962174,15.36001105,15.19625778,21670.45888,129.9514501,65.10363711,71.50273984,76.94123099500001,71.73080282,90.90741734,51.95332218,0.818351952,0.895549708,0.068472471
96.90772626,50.42398767,15.18338068,101.1090997,26098.21045,30.0944036,99.29296988,9.436015353,0.899058786,-3.913002883,0.738979342,73.90731466,26303.65829,0.638022845,11.83119737,6.372545536,0.70882449,0.624896851,65.00031993,79.44767874,8.681076709,66.2595981,73.45791403,70.70481838,21320.25983,25.73823221,5.660551079,6.594721144,11.49252219,12.12527946,13293.80371,79.69896285,106.7211398,58.98111812,54.21028461,67.55883204,137.5768478,35.61558354,0.499537196,0.694742659,0.038595482
