ID,galactic year,galaxy,existence expectancy index,existence expectancy at birth,Gross income per capita,Income Index,Expected years of education (galactic years),Mean years of education (galactic years),Intergalactic Development Index (IDI),Education Index,"Intergalactic Development Index (IDI), Rank",Population using at least basic drinking-water services (%),Population using at least basic sanitation services (%),Well-Being Index
61979,1001000,M110 (NGC 205),1.012959582,84.42332972,30122.70129,0.952506587,19.2303529,10.129150945,0.813372348,0.748034114,132.20436485,96.34185922,125.9172156,0.063432657
62025,1002001,Phoenix Dwarf Galaxy (P 6830),0.979006441,90.62129894,50101.03286,1.094048347,16.67182359,12.37712709,0.91971697,0.922426602,62.95172494,119.935357,137.3336044,0.188229136
62029,990025,ESO 540-030 (KDG 2),0.79414985,73.79290752,26439.15892,0.793575847,14.17156108,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.065448946
62072,997002,Bo̦tes I,0.647551463,63.05709903,30148.38353,0.914984587,14.597675,10.6247662,0.665934794,0.671058009,130.9183822,107.64989595,109.4191124,0.049314916
62145,1002001,Andromeda XXII[57],0.975200568,82.61900196,24894.94521,0.923920857,16.69830091,10.98004167,0.751186853,0.751092507,140.4864232,114.8800644,122.4192897,0.073495167
62159,1001000,Pegasus Dwarf Sph (And VI),1.076605403,85.78798295,31005.23177,1.018730236,18.17644783,15.50832976,0.917520424,0.954905163,65.23493588,107.64989595,102.3325664,0.13930137
62175,996004,Pegasus III,0.531635772,65.95032449,29194.34034,0.727827797,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.042735605
62212,1002001,Virgo I,0.510165051,52.69736556,15255.29549,0.545541367,8.206651896,6.095132752,0.421465304,0.449684357,230.2592801,76.9536455,49.09077655,0.042872956
62214,993012,DDO 99 (UGC 6817),0.963299636,79.359153,39646.42216,0.841187775,14.19278026,12.21778676,0.792599438,0.755733556,109.3835566,107.64989595,109.4191124,0.086203941
62234,990025,Andromeda XXIV,0.494827938,60.73834633,22835.04864,0.489034658,7.561977692,6.392014944,0.485633218,0.432157641,174.6198347,107.64989595,109.4191124,0.050305151
62307,1003002,NGC 185,1.026219833,85.89855946,27682.08473,0.757872003,12.45705029,15.39163559,0.751003585,0.950088788,122.2676908,112.8531457,126.484479,0.063189477
62319,998001,UGCA 105,0.88815916,79.79159926,20384.42251,0.691379231,18.60232285,12.29312838,0.874953101,0.892915399,100.5785939,107.64989595,109.4191124,0.052322212
62335,1001000,NGC 1569 (UGC 3056),0.530238566,62.73650258,17529.89953,0.509537246,14.62199149,6.767605843,0.482217048,0.545531937,195.4769989,50.05780475,39.48314018,0.044716868
62387,999000,Canes Venatici II Dwarf,0.953953863,80.35504833,39022.55938,1.005803853,15.20983512,12.35525563,0.903254432,0.801080324,113.1581746,107.64989595,109.4191124,0.199427642
62392,998001,Andromeda XIX[60],1.082140232,90.31916573,40257.15266,1.009726813,16.13152966,9.402191006,0.922100199,0.755113177,78.6638521,107.64989595,109.4191124,0.144602172
62443,1003002,IC 5152,0.924879487,74.99679108,30759.20842,0.652412172,13.255225,8.447819468,0.727840355,0.701829746,165.487489,92.94906603,83.99915984,0.055036699
62503,999000,Bo̦tes I,0.630882916,63.42299453,30865.15848,1.031683301,13.1817964,11.34039608,0.739315391,0.762118872,143.9542348,107.64989595,109.4191124,0.048734998
62578,999000,IC 342,0.878160085,76.59575162,33369.21997,0.917008626,16.26920503,11.81796629,0.880680146,0.873380701,74.64261832,107.64989595,109.4191124,0.064735414
62683,993012,UGCA 15 (DDO 6),0.805018009,70.86727822,17579.98526,0.667557564,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.052785218
62696,1002001,Andromeda XX,0.974921038,78.8004604,17131.42948,0.807588109,14.32656986,8.736219892,0.7464091,0.5738078,153.9491951,103.9495258,98.23909075,0.051103074
62762,990025,Draco II,0.561893895,58.9122519,18747.4287,0.604680736,3.977402352,4.805283618,0.492965568,0.396193226,132.20436485,107.64989595,109.4191124,0.050220431
62823,1002001,NGC 1560,0.928286877,75.45239928,46937.90162,0.775419833,11.69045101,10.94555163,0.732919743,0.655090281,132.20436485,98.03339295,89.30016504,0.052728158
62834,1000000,"Holmberg II (DDO 50, UGC 4305)",0.973761628,83.38065067,118691.3358,1.208961473,15.11491932,12.65017454,0.910669964,0.701932806,58.33711005,115.1779816,131.05207,0.05451326
62843,1001000,KKH 12,0.564302043,51.5226908,11533.43554,0.532914389,7.888446654,5.321906166,0.526575939,0.484469908,225.0060919,57.33369463,40.0029077,0.043234378
62894,995006,IC 4662 (ESO 102-14),0.842698205,78.23300319,23198.32318,0.799403705,14.92562412,9.139528799,0.809669973,0.761739545,132.0382255,107.64989595,109.4191124,0.05609977
62981,990025,Carina III,0.989455523,75.80005892,24891.43679,0.752551935,13.41737599,14.64198799,0.751911325,0.802375918,98.69625444,107.64989595,109.4191124,0.08296373
63074,996004,Andromeda XXIX,0.573119226,59.23588331,22440.98299,0.312497392,14.70032055,5.732037669,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.047553482
63106,992016,Pisces II,0.760126005,75.75372467,22611.72937,0.738104942,13.29551648,10.39927514,0.848858417,0.680625008,138.5529158,107.64989595,109.4191124,0.058712928
63135,995006,Cas 1 (KK98 19),0.842711895,78.9000652,35830.17209,0.825964805,12.30528789,8.536410737,0.771729816,0.610519355,120.3281488,107.64989595,109.4191124,0.060380986
63147,1002001,NGC 5102,1.030589318,88.52557285,58796.62284,0.989667774,19.91205509,14.56394614,1.024476172,1.037976139,62.51592583,116.2891228,120.1413929,0.163500695
63158,1000000,Hercules Dwarf,0.949690596,82.73778187,26307.01964,0.709203103,14.07686283,13.78016742,0.882414528,0.880822674,136.8047452,108.8096356,124.6806067,0.052731498
63161,999000,"Cassiopeia Dwarf (Cas dSph, Andromeda VII)",1.051470191,90.53686894,51926.32489,0.949234886,19.05316948,13.36321357,1.039463651,0.914134754,81.69731414,107.64989595,109.4191124,0.173858115
63163,1002001,Camelopardalis B,0.929974768,82.00532233,31905.49976,0.905414308,14.35340792,7.679274948,0.907349759,0.709005812,147.8538176,113.4544746,99.97233786,0.057925812
63279,991020,Andromeda X,0.617401553,61.47278576,10579.29501,0.573629982,8.245725037,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.05222765
63296,998001,Maffei 2,0.835554541,80.75874081,24350.57195,0.695372731,10.68807654,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.04943248
63298,996004,Phoenix II,1.048018176,77.76496834,20006.04555,0.743407629,14.29819897,10.53868083,0.774961165,0.537761238,168.0950961,107.64989595,109.4191124,0.061259811
63323,990025,ESO 325-11,1.007814037,82.05229232,38919.44683,0.9700702,16.8705749,9.892109096,0.784554407,0.739453173,84.33358259,107.64989595,109.4191124,0.077723368
63404,998001,Reticulum II,0.780792973,76.07114658,19420.03054,0.72875206,11.80603927,13.0678576,0.798258975,0.838315085,141.6905179,107.64989595,109.4191124,0.106808704
63456,995006,Tucana Dwarf,1.088401831,87.49278555,80162.5607,1.12693911,13.97150866,11.46534809,0.928585902,0.945425948,51.78063319,107.64989595,109.4191124,0.156903983
63462,991020,Dwingeloo 1,0.971872918,78.73700832,27693.16698,0.869871373,16.15189636,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.075911711
63515,1003002,UGCA 438 (ESO 407-018),0.995219429,82.54452675,20659.81245,0.734742511,15.24141805,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.067411083
63538,1000000,Virgo I,0.533986606,54.27494185,21349.408,0.481236215,8.349135744,4.964157328,0.430207258,0.555302176,199.6700515,78.28140062,40.54833379,0.045704281
63652,1000000,GR 8 (DDO 155),0.858477112,76.74070976,20294.5656,0.782575935,15.3932401,7.757386728,0.746833993,0.6705135,183.4518694,91.80495905,85.0791244,0.05783798
63711,998001,Antlia 2,1.029729491,81.10842354,28477.6549,0.950625979,14.5494099,11.66790133,0.864477278,0.837843222,130.8055064,107.64989595,109.4191124,0.103293002
63751,993012,UGCA 438 (ESO 407-018),0.873985147,80.38606775,1056.143264,0.477322198,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.072964257
63775,999000,Andromeda V,1.07795541,98.77799565,44047.82566,1.137236033,17.37017757,14.5507345,0.983672765,0.897294503,48.23732023,107.64989595,109.4191124,0.217093711
63792,993012,Andromeda II,1.031301831,88.31420498,38410.46007,0.962011714,18.72442511,11.48363515,0.939826737,0.821765508,56.49997551,107.64989595,109.4191124,0.170170538
63807,991020,Canes Venatici I Dwarf,1.002050599,73.43511201,42297.37124,0.977282328,17.23217233,12.88019704,0.876839248,0.836473471,108.3104146,107.64989595,109.4191124,0.099944745
63809,991020,NGC 3109,0.812325305,77.48400588,8611.075573,0.74091469,9.965774975,5.173299886,0.652503538,0.359929439,143.9377939,107.64989595,109.4191124,0.052807114
63825,992016,Ursa Major I Dwarf (UMa I dSph),0.874185301,72.69278962,29799.8111,0.79080459,12.83108381,9.745248936,0.749260168,0.57201459,135.7098152,107.64989595,109.4191124,0.061207168
63855,998001,Large Magellanic Cloud (LMC),0.817001655,67.39667503,12586.33123,0.675266181,8.640981309,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.049803496
63933,996004,Ursa Major I Dwarf (UMa I dSph),0.951977097,84.13558788,39263.00679,0.745986079,14.33991387,11.77577826,0.852887697,0.537142764,98.82311189,107.64989595,109.4191124,0.060515352
64036,1000000,Camelopardalis B,0.878740963,84.3352624,31095.52138,0.964271288,14.38583467,7.963666257,0.819038499,0.662498345,144.9549429,117.630854,112.6382377,0.059057446
64062,1002001,Willman 1,0.956095443,86.67088203,58718.52994,1.115573852,18.00656979,10.98408556,0.986024775,0.840545365,60.77374175,126.6123152,127.4612369,0.056989908
64280,995006,UGCA 92,0.763206462,72.04989824,27446.68388,0.854876101,14.41573771,11.55283884,0.83078087,0.921395234,107.3626434,107.64989595,109.4191124,0.053774477
64310,995006,Andromeda XII,0.915323003,80.36370329,27660.23013,0.876001045,12.16430645,7.315278768,0.749079938,0.529556998,159.4346639,107.64989595,109.4191124,0.059823471
64359,1002001,Antlia Dwarf,0.778256961,70.40198083,19511.63787,0.793570195,14.18502001,10.94421149,0.743813135,0.707487778,174.1330772,74.57642845,69.23637861,0.058125743
64377,998001,Horologium II,0.687614668,62.68289133,22487.25305,0.437067371,5.859243273,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.04715969
64429,993012,Andromeda XI,0.759856143,62.00613361,17551.5212,0.713101928,12.92230951,7.49041167,0.499844127,0.539705681,169.8430961,107.64989595,109.4191124,0.049510301
64443,997002,Andromeda XXII[57],0.961498343,81.45171223,36351.45172,0.905399699,15.99681059,9.21313347,0.831530491,0.707308725,109.0308974,107.64989595,109.4191124,0.074788647
64447,991020,Andromeda II,1.060048256,87.85263628,36810.07401,0.997735673,14.78382715,10.54007892,0.900272762,0.882101773,87.64237519,107.64989595,109.4191124,0.170182165
64471,1001000,Dwingeloo 1,0.895744235,86.85699295,15917.05366,0.86607717,15.45991175,11.44222753,0.749669826,0.680208528,106.2036032,111.2630363,112.3871094,0.071511992
64496,1002001,Leo P,1.049054217,85.92176845,63325.02118,1.080763471,20.71464717,13.02810944,1.0361611,0.906425263,14.90714957,121.9455957,123.9949934,0.198891402
64504,990025,ESO 294-010,1.010958824,87.70316137,55514.75176,1.150012844,18.81315599,15.03117011,1.099635873,1.019512472,59.15223516,107.64989595,109.4191124,0.250266345
64542,995006,Triangulum Galaxy (M33),0.970779172,81.33164417,36218.17295,0.985755203,19.26846921,8.283971322,0.850229716,0.864734026,114.6811722,107.64989595,109.4191124,0.051516842
64547,990025,Triangulum Galaxy (M33),0.986017874,78.50966516,32182.72106,1.140185953,17.6617657,7.766087129,0.894780032,0.786254571,97.35609364,107.64989595,109.4191124,0.052550198
64560,1001000,UGC 8508 (I Zw 060),1.038582461,87.69684297,40021.026,1.060664036,20.9162119,9.356154718,0.963242665,0.934025645,67.73032405,119.8117264,126.6560415,0.137330074
64616,993012,NGC 2366,0.673054274,66.71986543,14738.84231,0.649235874,16.60321303,12.76911094,0.702589589,0.820295249,169.1585071,107.64989595,109.4191124,0.059232033
64617,995006,Virgo I,0.520525058,52.28582991,13607.20392,0.506698404,8.418098056,6.633808159,0.542612182,0.42185012,180.595966,107.64989595,109.4191124,0.048241161
64654,996004,Crater II,0.658064574,59.25387098,26962.18964,0.359343815,9.898647934,6.339882547,0.46933193,0.520549555,203.0244577,107.64989595,109.4191124,0.048096552
64665,1002001,GR 8 (DDO 155),0.911007781,82.64353367,20661.8182,0.716879889,16.71191604,10.135563,0.759440497,0.701260682,161.1916721,89.54761241,93.02431229,0.056978789
64738,998001,Andromeda II,0.957428081,85.02925985,30381.84671,1.052860845,16.96600143,9.933801785,0.888597291,0.752032557,48.54954957,107.64989595,109.4191124,0.175037367
64894,997002,Andromeda V,1.109130494,94.99363387,48071.46857,1.050841491,18.35702916,13.72493142,1.146056502,0.960507902,46.08971423,107.64989595,109.4191124,0.216650747
64942,998001,Andromeda XX,0.924491315,81.36937523,20922.68311,0.726823676,12.89422739,7.797418375,0.644637263,0.63215485,108.9411023,107.64989595,109.4191124,0.053531485
64960,1002001,UGC 8508 (I Zw 060),1.123666779,89.63240988,39871.50984,0.970294575,20.30519281,10.64026853,0.918678743,0.79809724,80.10204148,121.3141452,139.9053751,0.137365697
64977,998001,KKh 086,0.998659905,84.44715219,129333.3195,1.150765742,17.51511737,10.40840957,0.992582872,0.878370166,81.55972981,107.64989595,109.4191124,0.057407287
65001,991020,UGC 9128 (DDO 187),1.015584283,85.29556356,24057.29476,0.798915329,13.82557975,9.655665142,0.846103727,0.690723346,124.1508826,107.64989595,109.4191124,0.062446268
65024,1003002,UGC 8508 (I Zw 060),1.000447755,86.02301887,44867.33212,0.946188813,18.14568122,10.03174515,0.996969885,0.862257742,84.58359438,118.4347021,134.0264125,0.137850806
65091,997002,Ursa Major II Dwarf,1.060961295,91.04007046,44675.24196,1.075997246,23.38880935,14.10536885,1.045958123,1.070716645,79.67199408,107.64989595,109.4191124,0.186418891
65094,998001,Hydrus I,0.926092486,79.65885039,21320.17679,0.926527915,12.67916978,13.19034965,0.867161577,0.749060869,104.5992028,107.64989595,109.4191124,0.080837072
65108,1001000,"Leo II Dwarf (Leo B, DDO 93)",0.892190611,84.32474609,30678.99432,0.840392945,14.12121141,7.933645237,0.795166201,0.736225705,142.358289,105.6069871,104.6348629,0.055098684
65139,997002,Pegasus III,0.663926253,61.43560159,27276.88469,0.827158459,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.042409366
65267,997002,UGCA 86,0.7871136,67.81395258,27331.84166,0.735923424,12.8754621,7.224032703,0.640244183,0.533399094,175.2093853,107.64989595,109.4191124,0.048090319
65338,1002001,M32 (NGC 221),0.902226026,80.58786354,27123.40405,0.906698878,13.61408521,9.170316268,0.755397908,0.608362039,132.0774131,94.71752352,102.5638326,0.054364487
65366,992016,Triangulum Galaxy (M33),0.86819358,79.48754219,36592.79581,1.149272304,15.44172745,7.241165065,0.885710444,0.64072145,123.1623051,107.64989595,109.4191124,0.052188747
65399,991020,Andromeda XXVIII,0.866848641,74.30230252,21970.50834,0.987597027,15.77774582,11.97210386,0.823659603,0.698259741,139.4962107,107.64989595,109.4191124,0.088778209
65412,999000,Indus II,0.984149234,83.10556789,31373.98055,0.887142445,17.79993366,11.25478929,0.949475211,0.802106877,82.95906672,107.64989595,109.4191124,0.085113793
65434,994009,Horologium II,0.606101515,59.57913217,18923.26841,0.680421571,4.279635147,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.049379261
65440,996004,Maffei 1,0.907874154,83.60026292,26836.9893,0.908914216,17.6508707,14.87184497,0.922237746,0.928545898,88.37179871,107.64989595,109.4191124,0.215859072
65450,1002001,NGC 5237,1.013667518,91.58915977,68569.10846,1.181158048,20.16221032,15.68676125,1.100488899,1.131677264,47.32979166,107.64989595,130.5171419,0.125783186
65452,998001,NGC 1560,0.865653693,76.18252759,18952.64584,0.945791293,12.6495336,8.542800818,0.671858002,0.664635629,132.20436485,107.64989595,109.4191124,0.055344934
65486,997002,Antlia B,0.594391513,60.71524083,22008.58616,0.366939063,8.428248774,4.796609357,0.434133967,0.430215863,211.4248017,107.64989595,109.4191124,0.044703
65518,995006,Phoenix Dwarf Galaxy (P 6830),1.084076716,93.27160303,48964.62922,1.162532139,19.10728144,10.44684001,0.998695945,1.032841218,87.02484299,107.64989595,109.4191124,0.180662448
65595,996004,UGC 4879 (VV124)[61],0.808471296,77.39943074,25810.28661,0.72168591,13.70413238,12.15835929,0.768257374,0.81784846,118.488567,107.64989595,109.4191124,0.070219796
65643,996004,KKR 25,0.50593388,60.23224173,12381.12153,0.731438082,10.26025763,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.04860071
65645,992016,NGC 185,0.951566144,79.92052326,19233.76593,0.704007868,13.01434635,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.068258204
65687,994009,Camelopardalis B,0.8751646,74.96416362,23693.62193,0.812986523,11.14180058,7.738838837,0.847614713,0.564956936,133.0153202,107.64989595,109.4191124,0.059479377
65739,1001000,Andromeda XXVI,0.756531588,70.61190386,21054.05461,0.641328733,11.69129356,9.613915483,0.731956989,0.574400532,181.9409287,98.7316478,52.56653282,0.051570456
65801,994009,UGCA 105,0.965883276,80.23251861,24148.76904,0.706293339,16.23063347,14.08585952,0.909467398,0.853528271,92.06043873,107.64989595,109.4191124,0.054262924
65804,994009,Bo̦tes I,0.628255802,63.6028952,9927.0285,0.819300292,13.65224118,9.860199904,0.775631296,0.690524773,135.5865007,107.64989595,109.4191124,0.051226216
65813,996004,IC 10 (UGC 192),0.943349111,90.13176983,50188.97908,1.081225123,18.56047515,13.02053246,1.017705336,1.02401126,75.79695267,107.64989595,109.4191124,0.182156752
65842,994009,IC 10 (UGC 192),1.092327744,79.65735276,49758.65737,1.07250304,18.87888638,12.6343566,1.091380246,0.899368334,43.88636962,107.64989595,109.4191124,0.179685455
65853,997002,Cas 1 (KK98 19),0.90892692,79.33221727,20779.31211,0.787024411,14.31091873,7.261499249,0.779046412,0.614773747,138.9123593,107.64989595,109.4191124,0.061585035
65898,1003002,Segue 1,0.633049087,59.91283656,13952.65781,0.758540755,10.98982811,7.712714574,0.714607506,0.468876436,170.806776,60.37684295,70.12168574,0.042123595
65904,1003002,Andromeda XI,0.7365439,65.66324821,19391.07693,0.5749948,12.38877747,7.444289802,0.716533936,0.468868381,205.1324553,92.32657217,67.02273429,0.04345076
65927,992016,M32 (NGC 221),0.88002697,73.08118983,23419.51011,0.923138042,12.5330763,6.461800473,0.688310235,0.639913489,163.4034034,107.64989595,109.4191124,0.058712662
65945,1001000,Segue 2,1.004424498,84.77620344,55810.43392,1.182334887,16.5993915,13.28244572,0.956049894,0.97782681,67.26451769,117.3223248,111.8945708,0.0709987
65995,1000000,Fornax Dwarf (E356-G04),1.123391415,88.87843237,44608.69457,1.078439961,15.94656296,13.75628842,0.978399184,0.889672192,69.0002162,108.7333553,118.1735082,0.163360148
66022,1002001,NGC 404,0.87285745,80.0645195,30508.79827,0.898472919,16.88057238,13.6367602,0.883807745,0.997764626,114.360342,99.78265786,119.9134655,0.068627463
66032,993012,ESO 540-030 (KDG 2),0.859532766,78.06399143,17689.96379,0.687498158,14.17551727,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.063915969
66071,1001000,NGC 1560,0.888998532,76.21841878,35323.59665,0.967423436,15.40430355,11.57697127,0.823546721,0.690288246,132.20436485,93.92342284,103.4321681,0.052835173
66092,996004,"Sextans A (92205, DDO 75)",0.959759723,80.65807926,26058.34236,0.821124373,14.70032055,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.10914803
66093,997002,Pictor II,1.030976721,84.23430656,68375.297,1.071552514,21.89017071,13.37006654,0.974451001,1.130616203,82.32096412,107.64989595,109.4191124,0.183552379
66185,994009,Canes Venatici I Dwarf,0.906178368,76.34550133,34282.32811,0.844713181,15.15846843,13.87283029,0.958833601,0.917621106,125.7132113,107.64989595,109.4191124,0.098328035
66369,1003002,Leo T Dwarf,1.047975604,88.84285154,63803.76769,1.014041944,22.76180135,12.57928525,0.939739478,1.046061839,87.68151325,110.6081371,146.4817854,0.254002017
66395,1001000,Triangulum Galaxy (M33),0.908614379,78.04130398,33518.96658,0.990445034,19.00184933,7.234012519,0.910358639,0.759211294,96.52482501,93.12279799,129.393861,0.04739545
66399,994009,Draco II,0.66509827,66.27688481,14092.2036,0.491414016,7.223592773,4.218224943,0.536611057,0.328154572,132.20436485,107.64989595,109.4191124,0.04889399
66403,992016,NGC 2403,0.95408686,82.49844891,14455.37668,0.865127141,15.18931632,13.83354372,0.923731739,0.839227072,82.68552336,107.64989595,109.4191124,0.107465235
66434,994009,IC 342,0.903219262,76.55350786,32150.27098,0.82956027,14.6682459,12.83382491,0.794250268,0.790045803,90.05452353,107.64989595,109.4191124,0.066038843
66514,995006,ESO 321-014[70],0.899038203,83.56926362,22621.03566,0.859468269,13.49758161,8.400410309,0.74214593,0.554385893,139.2748631,107.64989595,109.4191124,0.068372265
66655,998001,IC 5152,0.958960133,79.60808781,22135.73313,0.767034385,14.57218398,6.99454463,0.673032579,0.619244871,166.1059434,107.64989595,109.4191124,0.056992053
66684,1002001,ESO 325-11,0.934493089,78.51644168,22016.90756,0.923099928,19.16587426,10.89454982,0.846976771,0.891975062,107.6679724,112.3009209,128.784432,0.075736942
66726,992016,KKh 98,0.918858742,80.62380272,19851.03436,0.746197047,13.71775813,8.811529812,0.828285469,0.85077171,148.0702991,107.64989595,109.4191124,0.062638887
66755,1003002,MB 1 (KK98 21),0.943235433,79.76463214,26457.36254,0.89935396,18.67288515,13.74358921,0.896441129,1.024003157,87.82240619,109.0233802,132.0944223,0.134164238
66756,1003002,Donatiello I,1.015305816,84.16010817,50707.25434,1.024683827,19.87286098,10.59637643,1.036903352,0.878675988,66.95755707,110.3086031,137.7536874,0.171295629
66795,1000000,ESO 321-014[70],0.909248295,84.65212575,23782.45755,0.912773333,13.69149408,8.621488294,0.837488995,0.685922492,150.6347173,108.3729247,121.1083362,0.068180568
66826,995006,Sagittarius Dwarf Sphr SagDEG,0.993555829,82.40196847,35230.80348,0.845851375,18.06313372,9.815863072,0.849239955,0.794078399,91.4530932,107.64989595,109.4191124,0.073945821
66866,1002001,Tucana Dwarf,0.99845378,90.08161417,92674.31368,1.28083206,15.07807786,14.17836657,1.037743253,0.885907854,58.47357656,119.6910787,131.6975294,0.175040068
66872,996004,KKR 03 (KK98 230),0.840777382,78.82315508,29371.09891,0.787590283,14.70032055,11.98154516,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.052113541
66892,997002,ESO 325-11,1.025739281,83.75529647,40300.58214,1.035215491,17.49737704,11.9383164,0.842850945,0.779152246,89.13909766,107.64989595,109.4191124,0.076753275
66906,998001,NGC 4163 (NGC 4167),0.877575773,80.36558108,57349.3468,1.127358375,17.20669208,9.221182482,0.963249385,0.724959236,119.443606,107.64989595,109.4191124,0.051232135
66968,998001,KKh 98,0.79479704,77.93016397,24839.18738,0.791545286,14.3286073,9.420796067,0.815704884,0.688512748,116.5308778,107.64989595,109.4191124,0.0615408
67039,994009,UGC 9128 (DDO 187),0.933601774,85.30351532,32611.59729,0.88525983,15.69708717,11.52770314,0.821839214,0.884283989,120.9429393,107.64989595,109.4191124,0.062356383
67067,992016,Bo̦tes II,0.955378086,85.48258068,34945.60097,0.800275379,16.53033333,10.49187508,0.957955618,0.863275178,62.74449242,107.64989595,109.4191124,0.098330279
67073,999000,Pisces II,0.891897336,80.23490076,18874.58612,0.740023055,15.63825537,12.88383652,0.756139481,0.737891099,153.5803521,107.64989595,109.4191124,0.057413549
67132,995006,Grus II,0.756745112,69.86501547,22192.26756,0.867850511,15.67339698,12.49852776,0.72352064,0.756307025,154.7948212,107.64989595,109.4191124,0.051921249
67188,1001000,Sculptor Dwarf (E351-G30),1.120616104,87.5933075,45593.94838,0.978078694,19.47641238,13.78877887,1.142983228,0.997512249,35.96427275,111.2691705,132.8033847,0.16762421
67214,1002001,Pisces V (Andromeda XVI),0.708740734,65.77278321,15387.21381,0.624029301,12.17550253,6.659597984,0.546298425,0.464613658,203.7121575,94.60408308,92.10631521,0.042558472
67265,997002,"Leo A (Leo III, DDO 69)",0.781447829,74.79316267,16533.09711,0.754644108,11.11339212,8.617448722,0.672025178,0.537092648,155.4384145,107.64989595,109.4191124,0.052599064
67271,993012,MB 1 (KK98 21),0.933785391,84.26810913,25704.84958,0.889902278,14.95844614,14.42628158,0.860605905,0.887845277,84.30881108,107.64989595,109.4191124,0.130656584
67368,999000,Large Magellanic Cloud (LMC),0.765156938,68.82898261,18638.67309,0.605786214,9.540512823,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.049484372
67388,996004,Cassiopeia III (Andromeda XXXII),0.918607996,83.28537309,23943.51255,0.886199745,15.39014399,11.92990965,0.74960761,0.914114028,79.06822505,107.64989595,109.4191124,0.068750509
67460,997002,Cetus III,0.653539167,62.71677737,30506.12789,0.875331066,15.48282903,9.322746287,0.618928424,0.614951813,145.2890176,107.64989595,109.4191124,0.04656927
67490,1000000,Andromeda I,0.710534863,70.30383499,21299.08138,0.659095404,10.26242796,5.619680112,0.571701986,0.52690186,198.8677583,72.94342205,69.45645701,0.050450816
67552,1003002,Dwingeloo 1,1.025916916,88.66224075,26778.29543,0.932133791,14.1151539,8.781983333,0.773111622,0.780791509,153.4767795,112.3713831,109.8025989,0.070813285
67570,1002001,Hydrus I,0.886920314,84.41188006,20791.72143,0.834127291,15.11278226,12.87344377,0.784932293,0.881928694,135.6118279,104.0562071,115.5586609,0.079906734
67666,998001,NGC 5237,0.996753657,87.39647133,67464.75683,1.103541014,18.85200461,15.76623711,1.09445227,1.071041641,45.40813952,107.64989595,109.4191124,0.126261236
67674,994009,"Wolf-Lundmark-Melotte (WLM, DDO 221)",0.511384661,53.38895556,5927.844603,0.532329516,7.409419534,5.098566034,0.366804627,0.334128849,207.3154777,107.64989595,109.4191124,0.047188629
67688,994009,Bo̦tes II,0.882548647,87.68917209,33140.49821,0.83075519,16.83973178,10.13089985,0.939728544,0.809121793,74.28999472,107.64989595,109.4191124,0.098427683
67788,993012,Andromeda XXII[57],0.901260718,80.50417752,21023.72661,0.919794155,14.81280108,9.330299812,0.800909118,0.645066842,130.2389703,107.64989595,109.4191124,0.075651492
67887,990025,Andromeda Galaxy (M31),0.759988914,72.02062782,18445.32347,0.647025187,13.81928725,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.049213535
67890,996004,Andromeda Galaxy (M31),0.841707696,72.30475997,24638.24753,0.571586685,16.34161541,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.046525489
67895,996004,ESO 410-G005,0.888260863,83.7351959,27441.0545,0.886745144,13.98402743,10.129150945,0.813372348,0.748034114,132.20436485,107.64989595,109.4191124,0.071987785
67897,996004,NGC 1560,0.888767777,81.08416614,37751.39482,0.881862473,10.98239152,10.8598943,0.844045558,0.666912871,132.20436485,107.64989595,109.4191124,0.055709237
67900,990025,Sagittarius Dwarf Irregular Galaxy (SagDIG),0.980338555,86.34591398,25633.595,0.967888391,13.62026602,10.46891012,0.86893521,0.684341229,112.3109986,107.64989595,109.4191124,0.06557029
68021,994009,Triangulum Galaxy (M33),0.886576717,84.72263639,38361.46959,1.081151193,18.4552725,6.894561048,0.815144206,0.746483058,100.4965023,107.64989595,109.4191124,0.051706325
